Reference	Localized Group	Message	Selections	
grammar-connect-words-phrases_4_3__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	પણ-1	
grammar-connect-words-phrases_4_5__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_5_13__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_5_18__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_5_19__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	એટલે કે-1	
grammar-connect-words-phrases_5_1__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_5_2__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમકે-1 ખરેખર-1	
grammar-connect-words-phrases_5_4__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે,-1 ખરેખર-1	
grammar-connect-words-phrases_5_5__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_5_6__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	જાણીએ છીએ-1	
grammar-connect-words-phrases_5_7__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_5_8__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_5_8__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	અને-1	
grammar-connect-words-phrases_6_16__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_6_1__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_7_10__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_7_11__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_7_13__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	તેથી-1	
grammar-connect-words-phrases_7_5__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1 ત્યારે પણ-1	
grammar-connect-words-phrases_7_8__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	વળી-1	
grammar-connect-words-phrases_8_11__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	પણ હવે-1	
grammar-connect-words-phrases_8_12__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_8_16__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	પણ-1	
grammar-connect-words-phrases_8_17__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	કેમ કે-1	
grammar-connect-words-phrases_8_18__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	વળી-1	
grammar-connect-words-phrases_8_1__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	વળી-1	
grammar-connect-words-phrases_8_21__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	પરંતુ-1	
grammar-connect-words-phrases_8_22__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_8_2__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	છતાં-1	
grammar-connect-words-phrases_8_7__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	પણ-1	
grammar-connect-words-phrases_9_10__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_9_1__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
grammar-connect-words-phrases_9_6__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	હવે-1	
guidelines-sonofgodprinciples_11_31__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ઈશ્વર તથા પિતા-1	
guidelines-sonofgodprinciples_1_3__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ઈશ્વર તથા પિતા-1	
translate-blessing_13_13__1	Blessings	unable to migrate selection, no match found for check in new resources	પ્રભુ ઈસુ ખ્રિસ્તની કૃપા તથા ઈશ્વરનો પ્રેમ તથા પવિત્ર આત્માની સંગત તમો સર્વની સાથે {રહો}.-1	
translate-blessing_1_2__1	Blessings	unable to migrate selection, no match found for check in new resources	તમને કૃપા તથા શાંતિ થાઓ-1	
translate-blessing_1_3__1	Blessings	unable to migrate selection, no match found for check in new resources	આપણા પ્રભુ ઈસુ ખ્રિસ્તના ઈશ્વર તથા પિતા-1 તેની સ્તુતિ {થાઓ},-1	
translate-kinship_3_13__1	Kinship	unable to migrate selection, no match found for check in new resources	ઇસ્રાએલ પુત્રો-1	
translate-kinship_3_7__1	Kinship	unable to migrate selection, no match found for check in new resources	ઇસ્રાએલ પુત્રો-1	
translate-names_11_32__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	અરિતાસ-1	
translate-names_11_32__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	દમસ્કીઓના-1	
translate-names_1_19__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	સિલ્વાનુસ-1	
translate-symaction_13_12__1	Symbolic Action	unable to migrate selection, no match found for check in new resources	પવિત્ર ચુંબન કરીને-1	
translate-textvariants_12_15__1	Textual Variants	unable to migrate selection, no match found for check in new resources	પ્રેમ રાખું-1	
translate-textvariants_12_7__2	Textual Variants	unable to migrate selection, no match found for check in new resources	લીધે, હું અતિશય વડાઈ ન કરું-1	
translate-textvariants_5_17__1	Textual Variants	unable to migrate selection, no match found for check in new resources	તે નવું થયું છે.-1	
